GEO_ID,NAME,AREALAND,AREAWATR,AREALAND_SQMI,AREAWATR_SQMI,INTPTLAT,INTPTLON
0500000US35055,"Taos County, New Mexico",5704119616,3383128,2202.373,1.306,36.5771832,-105.6388781
0500000US35057,"Torrance County, New Mexico",8664061385,2316559,3345.213,0.894,34.5549784,-105.8905574
0500000US35059,"Union County, New Mexico",9906834380,15498790,3825.05,5.984,36.4880853,-103.4757229
0500000US35061,"Valencia County, New Mexico",2762854194,2760090,1066.744,1.066,34.7168404,-106.8065821
0500000US36001,"Albany County, New York",1354273423,26971925,522.888,10.414,42.5882401,-73.9740095
0500000US36003,"Allegany County, New York",2666409356,12990521,1029.506,5.016,42.2478532,-78.0261531
0500000US36005,"Bronx County, New York",109235672,39353304,42.176,15.194,40.8487111,-73.852939
0500000US36007,"Broome County, New York",1827626589,25078245,705.651,9.683,42.1619773,-75.8302833
0500000US36009,"Cattaraugus County, New York",3388177068,36783591,1308.183,14.202,42.2390986,-78.662332
0500000US36011,"Cayuga County, New York",1791207571,445691126,691.589,172.082,43.0085456,-76.5745866
0500000US36013,"Chautauqua County, New York",2746450219,1139029655,1060.41,439.782,42.3042159,-79.4075949
0500000US36015,"Chemung County, New York",1054988439,8875327,407.333,3.427,42.1486972,-76.7524712
0500000US36017,"Chenango County, New York",2314006879,13433905,893.443,5.187,42.4780238,-75.6022407
0500000US36019,"Clinton County, New York",2687763025,206581998,1037.751,79.762,44.752712,-73.7056429
0500000US36021,"Columbia County, New York",1643770715,35071400,634.663,13.541,42.2476964,-73.6267175
0500000US36023,"Cortland County, New York",1291817953,7110638,498.774,2.745,42.594039,-76.0762398
0500000US36025,"Delaware County, New York",3736306657,64163829,1442.596,24.774,42.1939865,-74.9667281
0500000US36027,"Dutchess County, New York",2060598611,76906718,795.602,29.694,41.7548253,-73.7400136
0500000US36029,"Erie County, New York",2700743427,476876396,1042.763,184.123,42.752759,-78.7781922
0500000US36031,"Essex County, New York",4646753187,316350563,1794.122,122.144,44.1096005,-73.7784307
0500000US36033,"Franklin County, New York",4219857155,176622254,1629.296,68.194,44.5943758,-74.31067
0500000US36035,"Fulton County, New York",1283234687,96916403,495.46,37.42,43.1156093,-74.4236782
0500000US36037,"Genesee County, New York",1276803034,6136678,492.976,2.369,43.0009096,-78.1927784
0500000US36039,"Greene County, New York",1676140498,28201061,647.161,10.888,42.2869702,-74.1495421
0500000US36041,"Hamilton County, New York",4447989312,234204425,1717.378,90.427,43.6578786,-74.5024556
0500000US36043,"Herkimer County, New York",3653400320,120358452,1410.586,46.471,43.571009,-74.8410968
0500000US36045,"Jefferson County, New York",3283923657,1524539436,1267.93,588.628,43.996389,-76.0529678
0500000US36047,"Kings County, New York",179684484,71158757,69.377,27.475,40.6350451,-73.9506398
0500000US36049,"Lewis County, New York",3305625876,39648337,1276.309,15.308,43.7827061,-75.4441316
0500000US36051,"Livingston County, New York",1635976564,22076449,631.654,8.524,42.7290418,-77.778463
0500000US36053,"Madison County, New York",1696054036,16691322,654.85,6.445,42.9100255,-75.6635749
0500000US36055,"Monroe County, New York",1701477039,1838269506,656.944,709.76,43.2503466,-77.7005177
0500000US36057,"Montgomery County, New York",1044052635,18613523,403.111,7.187,42.9008912,-74.4353575
0500000US36059,"Nassau County, New York",736960644,437290665,284.542,168.839,40.7296118,-73.5894144
0500000US36061,"New York County, New York",58683879,29010416,22.658,11.201,40.7766419,-73.9701871
0500000US36063,"Niagara County, New York",1352876140,1598772310,522.348,617.289,43.2726719,-78.8129431
0500000US36065,"Oneida County, New York",3140211187,117357244,1212.442,45.312,43.2427273,-75.4342824
0500000US36067,"Onondaga County, New York",2016027800,70512842,778.393,27.225,43.0065163,-76.1961336
0500000US36069,"Ontario County, New York",1668148120,47853414,644.076,18.476,42.8563575,-77.3034967
0500000US36071,"Orange County, New York",2103272841,67953621,812.078,26.237,41.4024096,-74.3062522
0500000US36073,"Orleans County, New York",1013364725,1103744014,391.262,426.158,43.3399059,-78.2070281
0500000US36075,"Oswego County, New York",2464650884,933469962,951.607,360.415,43.4614431,-76.2092618
0500000US36077,"Otsego County, New York",2594488425,36312826,1001.738,14.02,42.6297762,-75.028841
0500000US36079,"Putnam County, New York",596350119,41229629,230.252,15.919,41.4279067,-73.7438608
0500000US36081,"Queens County, New York",281594053,188444349,108.724,72.759,40.6546581,-73.8412089
0500000US36083,"Rensselaer County, New York",1689859764,33525770,652.459,12.944,42.7104206,-73.5138454
0500000US36085,"Richmond County, New York",148982680,117441532,57.523,45.344,40.5612628,-74.1398995
0500000US36087,"Rockland County, New York",449840998,66919666,173.685,25.838,41.1546276,-74.0246616
0500000US36089,"St. Lawrence County, New York",6939939683,366960962,2679.526,141.684,44.4881125,-75.074311
0500000US36091,"Saratoga County, New York",2097812305,87488004,809.97,33.779,43.1061353,-73.8553872
0500000US36093,"Schenectady County, New York",530089712,12366944,204.669,4.775,42.8175516,-74.0435592
0500000US36095,"Schoharie County, New York",1610503551,11676951,621.819,4.508,42.591294,-74.4381718
0500000US36097,"Schuyler County, New York",850405403,36246373,328.343,13.995,42.4197755,-76.938603
0500000US36099,"Seneca County, New York",838372770,172818533,323.698,66.726,42.7822943,-76.827088
0500000US36101,"Steuben County, New York",3601398422,35039875,1390.508,13.529,42.2667252,-77.3855253
0500000US36103,"Suffolk County, New York",2359277313,3787417976,910.922,1462.33,40.943554,-72.6922183
0500000US36105,"Sullivan County, New York",2507484146,73737482,968.145,28.47,41.7199928,-74.7715769
0500000US36107,"Tioga County, New York",1343600016,11044570,518.767,4.264,42.1780565,-76.2974556
0500000US36109,"Tompkins County, New York",1229321338,43781287,474.644,16.904,42.4530063,-76.4734835
0500000US36111,"Ulster County, New York",2911757764,94596810,1124.236,36.524,41.9472124,-74.2654582
0500000US36113,"Warren County, New York",2246093482,166839689,867.222,64.417,43.5551053,-73.8381388
0500000US36115,"Washington County, New York",2152773115,38123568,831.19,14.72,43.3123766,-73.4394282
0500000US36117,"Wayne County, New York",1563913376,2018184725,603.83,779.226,43.2181139,-77.0494024
0500000US36119,"Westchester County, New York",1115811940,179391718,430.817,69.264,41.1526862,-73.7457526
0500000US36121,"Wyoming County, New York",1535086366,9085228,592.7,3.508,42.7013652,-78.2285762
0500000US36123,"Yates County, New York",875777224,97488350,338.139,37.64,42.638237,-77.1043238
0500000US37001,"Alamance County, North Carolina",1096742604,27933991,423.455,10.785,36.0439535,-79.4005733
0500000US37003,"Alexander County, North Carolina",673358185,9445988,259.985,3.647,35.9209506,-81.1774668
0500000US37005,"Alleghany County, North Carolina",608220278,3687222,234.835,1.424,36.4893563,-81.1322987
0500000US37007,"Anson County, North Carolina",1376478141,14603213,531.461,5.638,34.9749722,-80.1097633
0500000US37009,"Ashe County, North Carolina",1104018837,8062965,426.264,3.113,36.4434687,-81.4993343
0500000US37011,"Avery County, North Carolina",640602137,445285,247.338,0.172,36.07209,-81.9202847
0500000US37013,"Beaufort County, North Carolina",2156776424,336988229,832.736,130.112,35.4823128,-76.8420144
0500000US37015,"Bertie County, North Carolina",1810858588,109120751,699.176,42.132,36.0590432,-76.9623641
0500000US37017,"Bladen County, North Carolina",2266321539,33022256,875.032,12.75,34.5919375,-78.5394885
0500000US37019,"Brunswick County, North Carolina",2201668727,516634770,850.069,199.474,34.0387542,-78.2277653
0500000US37021,"Buncombe County, North Carolina",1700301515,8941579,656.49,3.452,35.6093706,-82.5304234
0500000US37023,"Burke County, North Carolina",1311146878,20719897,506.237,8,35.746182,-81.7061795
0500000US37025,"Cabarrus County, North Carolina",935587431,6985702,361.232,2.697,35.3883455,-80.5527284
0500000US37027,"Caldwell County, North Carolina",1222184253,7052759,471.888,2.723,35.9663959,-81.5125404
0500000US37029,"Camden County, North Carolina",622438924,181122666,240.325,69.932,36.3423438,-76.1624876
0500000US37031,"Carteret County, North Carolina",1314688738,2131061847,507.604,822.808,34.8583428,-76.5358602
0500000US37033,"Caswell County, North Carolina",1101995790,8340796,425.483,3.22,36.3942984,-79.339609
0500000US37035,"Catawba County, North Carolina",1039552786,37943193,401.374,14.65,35.6618826,-81.2149057
0500000US37037,"Chatham County, North Carolina",1765028677,70582736,681.481,27.252,35.7049939,-79.2514542
0500000US37039,"Cherokee County, North Carolina",1179842236,28813485,455.54,11.125,35.1371499,-84.0614491
0500000US37041,"Chowan County, North Carolina",447179939,157966156,172.657,60.991,36.128979,-76.6027521
0500000US37043,"Clay County, North Carolina",556849483,15046554,215.001,5.81,35.0529971,-83.7522638
0500000US37045,"Cleveland County, North Carolina",1202400604,10177696,464.249,3.93,35.3346302,-81.5571145
0500000US37047,"Columbus County, North Carolina",2429722348,43711694,938.121,16.877,34.2616017,-78.6393077
0500000US37049,"Craven County, North Carolina",1830014536,172777673,706.573,66.71,35.1168292,-77.0813197
0500000US37051,"Cumberland County, North Carolina",1690137273,15312234,652.566,5.912,35.0501921,-78.8287187
0500000US37053,"Currituck County, North Carolina",678344374,685095432,261.91,264.517,36.3721739,-75.9412242
0500000US37055,"Dare County, North Carolina",992558551,3000513281,383.229,1158.505,35.6062688,-75.7675364
0500000US37057,"Davidson County, North Carolina",1432725178,37607387,553.178,14.52,35.7951312,-80.207107
0500000US37059,"Davie County, North Carolina",682977541,7511429,263.699,2.9,35.9293554,-80.5425524
0500000US37061,"Duplin County, North Carolina",2110115796,14237879,814.72,5.497,34.9344033,-77.9335434
0500000US37063,"Durham County, North Carolina",744742287,26718209,287.547,10.316,36.0338282,-78.8781246
0500000US37065,"Edgecombe County, North Carolina",1309073899,3706145,505.436,1.431,35.9170773,-77.6027422
0500000US37067,"Forsyth County, North Carolina",1056347047,11644850,407.858,4.496,36.1324661,-80.2569608
0500000US37069,"Franklin County, North Carolina",1273761680,7173998,491.802,2.77,36.0882406,-78.2830903
0500000US37071,"Gaston County, North Carolina",921389647,20549066,355.751,7.934,35.2933443,-81.1772556
0500000US37073,"Gates County, North Carolina",882181709,13292008,340.612,5.132,36.4421353,-76.7023552
0500000US37075,"Graham County, North Carolina",756194687,25055910,291.968,9.674,35.3483644,-83.8309147
0500000US37077,"Granville County, North Carolina",1377850209,14503653,531.991,5.6,36.299884,-78.6576338
0500000US37079,"Greene County, North Carolina",690838977,1229492,266.734,0.475,35.481959,-77.6816876
0500000US37081,"Guilford County, North Carolina",1673080902,30289482,645.98,11.695,36.079065,-79.7886652
0500000US37083,"Halifax County, North Carolina",1874472930,16919664,723.738,6.533,36.2514375,-77.6448423
0500000US37085,"Harnett County, North Carolina",1541213647,16447759,595.066,6.351,35.3686603,-78.8716648
0500000US37087,"Haywood County, North Carolina",1433713851,2438478,553.56,0.942,35.5588823,-82.9813074
0500000US37089,"Henderson County, North Carolina",965929033,5555324,372.947,2.145,35.3364267,-82.4795828
0500000US37091,"Hertford County, North Carolina",914689326,18737418,353.164,7.235,36.3635174,-76.981616
0500000US37093,"Hoke County, North Carolina",1010491623,3949309,390.153,1.525,35.0172328,-79.2419635
0500000US37095,"Hyde County, North Carolina",1585958032,2192938302,612.342,846.698,35.4081567,-76.1536867
0500000US37097,"Iredell County, North Carolina",1487784717,59453449,574.437,22.955,35.8062505,-80.8745238
0500000US37099,"Jackson County, North Carolina",1271968586,9746824,491.11,3.763,35.2854541,-83.1239657
0500000US37101,"Johnston County, North Carolina",2051320566,9400157,792.019,3.629,35.5134188,-78.3673482
0500000US37103,"Jones County, North Carolina",1220836956,6031825,471.368,2.329,35.0322677,-77.3561946
0500000US37105,"Lee County, North Carolina",660622415,10710345,255.068,4.135,35.4763365,-79.1721174
0500000US37107,"Lenoir County, North Carolina",1033630006,5900299,399.087,2.278,35.2400662,-77.6355141
0500000US37109,"Lincoln County, North Carolina",766239896,23350160,295.847,9.016,35.4884909,-81.2268928
0500000US37111,"McDowell County, North Carolina",1139476689,13977729,439.954,5.397,35.6822711,-82.0480438
0500000US37113,"Macon County, North Carolina",1335306208,10575399,515.565,4.083,35.1529593,-83.421901
0500000US37115,"Madison County, North Carolina",1164498325,4840167,449.615,1.869,35.8642058,-82.7126309
0500000US37117,"Martin County, North Carolina",1182102539,746610,456.412,0.288,35.8473006,-77.1196022
0500000US37119,"Mecklenburg County, North Carolina",1356138514,58201069,523.608,22.472,35.2468623,-80.8338317
0500000US37121,"Mitchell County, North Carolina",573036225,1632150,221.251,0.63,36.013102,-82.1635541
0500000US37123,"Montgomery County, North Carolina",1273075626,25886753,491.537,9.995,35.3275482,-79.9107517
0500000US37125,"Moore County, North Carolina",1806816088,20883669,697.616,8.063,35.3082734,-79.4927233
0500000US37127,"Nash County, North Carolina",1399742907,6174819,540.444,2.384,35.9659447,-77.9875546
0500000US37129,"New Hanover County, North Carolina",497937487,353803887,192.255,136.604,34.1834455,-77.8642043
0500000US37131,"Northampton County, North Carolina",1390073545,35850398,536.71,13.842,36.4217739,-77.3983518
0500000US37133,"Onslow County, North Carolina",1973791552,370648831,762.085,143.108,34.7631087,-77.4994691
0500000US37135,"Orange County, North Carolina",1029618364,8862452,397.538,3.422,36.0625255,-79.120033
0500000US37137,"Pamlico County, North Carolina",871570771,583036551,336.515,225.112,35.1475747,-76.6652684
0500000US37139,"Pasquotank County, North Carolina",587610259,161751355,226.878,62.453,36.2651986,-76.2606907
0500000US37141,"Pender County, North Carolina",2256645361,162833419,871.296,62.87,34.5125561,-77.8881063
0500000US37143,"Perquimans County, North Carolina",640173980,211755191,247.173,81.759,36.1808969,-76.4032445
0500000US37145,"Person County, North Carolina",1016154886,31205409,392.34,12.048,36.3863559,-78.9656305
0500000US37147,"Pitt County, North Carolina",1689620173,8247778,652.366,3.184,35.5924897,-77.3727387
0500000US37149,"Polk County, North Carolina",615606321,1964035,237.687,0.758,35.2779011,-82.1676211
0500000US37151,"Randolph County, North Carolina",2026235121,19710825,782.334,7.61,35.7099148,-79.8062153
0500000US37153,"Richmond County, North Carolina",1226849522,15575098,473.689,6.014,35.004636,-79.7556946
0500000US37155,"Robeson County, North Carolina",2453481926,5076395,947.295,1.96,34.6392096,-79.1008811
0500000US37157,"Rockingham County, North Carolina",1465006551,18434917,565.642,7.118,36.3818062,-79.7827539
0500000US37159,"Rowan County, North Carolina",1325062500,31968204,511.61,12.343,35.641355,-80.5217214
0500000US37161,"Rutherford County, North Carolina",1464475268,4693780,565.437,1.812,35.4027469,-81.9195825
0500000US37163,"Sampson County, North Carolina",2449946534,4923828,945.93,1.901,34.9892978,-78.3712605
0500000US37165,"Scotland County, North Carolina",826569986,3842049,319.14,1.483,34.8400226,-79.4773366
0500000US37167,"Stanly County, North Carolina",1023253144,25183933,395.08,9.724,35.3104492,-80.2543742
0500000US37169,"Stokes County, North Carolina",1163743205,17577923,449.324,6.787,36.3937966,-80.2699209
0500000US37171,"Surry County, North Carolina",1379541810,10392706,532.644,4.013,36.415416,-80.6864631
0500000US37173,"Swain County, North Carolina",1366803332,32416279,527.726,12.516,35.5688491,-83.4656136
0500000US37175,"Transylvania County, North Carolina",979943598,5091023,378.358,1.966,35.2101025,-82.816666
0500000US37177,"Tyrrell County, North Carolina",1012106670,534571696,390.777,206.399,35.8704196,-76.1653454
0500000US37179,"Union County, North Carolina",1638781797,17888591,632.737,6.907,34.9918204,-80.5304264
0500000US37181,"Vance County, North Carolina",653701482,42190675,252.396,16.29,36.3654806,-78.4054343
0500000US37183,"Wake County, North Carolina",2161632139,58019078,834.611,22.401,35.7898464,-78.650624
0500000US37185,"Warren County, North Carolina",1112119289,38613740,429.392,14.909,36.3981051,-78.0998993
0500000US37187,"Washington County, North Carolina",897456201,195282199,346.51,75.399,35.844713,-76.5722906
0500000US37189,"Watauga County, North Carolina",809214845,2271720,312.44,0.877,36.2353679,-81.7098875
0500000US37191,"Wayne County, North Carolina",1434651140,9842326,553.922,3.8,35.3541896,-78.0086695
0500000US37193,"Wilkes County, North Carolina",1952016295,6854041,753.678,2.646,36.2088833,-81.1660949
0500000US37195,"Wilson County, North Carolina",952012884,14332533,367.574,5.534,35.7003569,-77.9215978
0500000US37197,"Yadkin County, North Carolina",867498039,7176192,334.943,2.771,36.1587653,-80.6651641
0500000US37199,"Yancey County, North Carolina",809610024,1524558,312.592,0.589,35.8893259,-82.3039535
0500000US38001,"Adams County, North Dakota",2557733897,2894336,987.547,1.118,46.0968146,-102.5331983
0500000US38003,"Barnes County, North Dakota",3863120989,56577967,1491.559,21.845,46.94255,-98.0701946
0500000US38005,"Benson County, North Dakota",3596341571,131677670,1388.555,50.841,48.071743,-99.3511517
0500000US38007,"Billings County, North Dakota",2974571269,11986463,1148.488,4.628,47.007044,-103.3640163
0500000US38009,"Bottineau County, North Dakota",4322321780,74690378,1668.858,28.838,48.7944116,-100.8312572
0500000US38011,"Bowman County, North Dakota",3009070655,13583664,1161.809,5.245,46.1101438,-103.5059433
0500000US38013,"Burke County, North Dakota",2858360397,65734594,1103.619,25.38,48.7864534,-102.5200874
0500000US38015,"Burleigh County, North Dakota",4228659157,92691314,1632.694,35.788,46.9788291,-100.4695326
0500000US38017,"Cass County, North Dakota",4571159550,7449098,1764.935,2.876,46.9270033,-97.2523747
0500000US38019,"Cavalier County, North Dakota",3856816538,53639348,1489.125,20.71,48.7684388,-98.4637903
0500000US38021,"Dickey County, North Dakota",2930554410,27619632,1131.493,10.664,46.1077559,-98.4965182
0500000US38023,"Divide County, North Dakota",3266310795,86676913,1261.13,33.466,48.8147537,-103.5093256
0500000US38025,"Dunn County, North Dakota",5201969430,190528746,2008.492,73.564,47.3545572,-102.6123216
0500000US38027,"Eddy County, North Dakota",1632310789,36012924,630.239,13.905,47.7234355,-98.9004745
0500000US38029,"Emmons County, North Dakota",3906739847,121497556,1508.401,46.91,46.2842552,-100.2378424
0500000US38031,"Foster County, North Dakota",1642258768,33103934,634.08,12.782,47.4714315,-98.8728755
0500000US38033,"Golden Valley County, North Dakota",2592280438,4148883,1000.885,1.602,46.9389237,-103.8446117
0500000US38035,"Grand Forks County, North Dakota",3719806622,8267350,1436.225,3.192,47.9260026,-97.450851
0500000US38037,"Grant County, North Dakota",4297393834,17563451,1659.233,6.781,46.3578269,-101.6390494
0500000US38039,"Griggs County, North Dakota",1835486229,20446712,708.685,7.895,47.4563342,-98.2322863
0500000US38041,"Hettinger County, North Dakota",2932485807,4008872,1132.239,1.548,46.4357038,-102.454238
0500000US38043,"Kidder County, North Dakota",3499233940,211737414,1351.062,81.752,46.9382725,-99.731198
0500000US38045,"LaMoure County, North Dakota",2968139578,12824671,1146.005,4.952,46.4641952,-98.5260571
0500000US38047,"Logan County, North Dakota",2570819036,47710154,992.599,18.421,46.469278,-99.5045846
0500000US38049,"McHenry County, North Dakota",4853487958,97323497,1873.942,37.577,48.2338417,-100.6332668
0500000US38051,"McIntosh County, North Dakota",2524106808,51795568,974.563,19.998,46.1086815,-99.4164868
0500000US38053,"McKenzie County, North Dakota",7148711637,260120464,2760.133,100.433,47.7424751,-103.4032148
0500000US38055,"McLean County, North Dakota",5465578831,563811097,2110.272,217.689,47.6532061,-101.4219144
0500000US38057,"Mercer County, North Dakota",2700790031,180823535,1042.781,69.816,47.3071473,-101.8333279
0500000US38059,"Morton County, North Dakota",4988026117,49931491,1925.888,19.279,46.7100285,-101.3100413
0500000US38061,"Mountrail County, North Dakota",4727150574,301102217,1825.163,116.256,48.2100726,-102.3648952
0500000US38063,"Nelson County, North Dakota",2542889239,70073746,981.815,27.056,47.9186666,-98.2044278
0500000US38065,"Oliver County, North Dakota",1871017447,22475760,722.404,8.678,47.1180789,-101.3314198
0500000US38067,"Pembina County, North Dakota",2896993134,7008436,1118.535,2.706,48.7668959,-97.5454045
0500000US38069,"Pierce County, North Dakota",2637345130,166227811,1018.285,64.181,48.2388827,-99.966497
0500000US38071,"Ramsey County, North Dakota",3070086476,299504065,1185.367,115.639,48.2661631,-98.739031
0500000US38073,"Ransom County, North Dakota",2233792872,3582338,862.472,1.383,46.4492764,-97.6475541
0500000US38075,"Renville County, North Dakota",2272050279,40658500,877.244,15.698,48.7127815,-101.6581522
0500000US38077,"Richland County, North Dakota",3718378994,25035244,1435.674,9.666,46.2652192,-96.9379599
0500000US38079,"Rolette County, North Dakota",2338867335,94423046,903.042,36.457,48.7682715,-99.8404634
0500000US38081,"Sargent County, North Dakota",2223461624,21731925,858.483,8.391,46.1082035,-97.6300507
0500000US38083,"Sheridan County, North Dakota",2518053313,86198847,972.226,33.282,47.5813594,-100.3309858
0500000US38085,"Sioux County, North Dakota",2833580512,88449896,1094.052,34.151,46.1106181,-101.061284
0500000US38087,"Slope County, North Dakota",3147520241,10980611,1215.264,4.24,46.4458338,-103.462462
0500000US38089,"Stark County, North Dakota",3457408931,14023939,1334.913,5.415,46.8170312,-102.6620262
0500000US38091,"Steele County, North Dakota",1844441513,8435674,712.143,3.257,47.4510624,-97.71892
0500000US38093,"Stutsman County, North Dakota",5754703472,197271625,2221.904,76.167,46.9722235,-98.9561228
0500000US38095,"Towner County, North Dakota",2655029702,42795048,1025.113,16.523,48.6821831,-99.2481583
0500000US38097,"Traill County, North Dakota",2232235427,1462184,861.871,0.565,47.4462708,-97.1646358
0500000US38099,"Walsh County, North Dakota",3319346397,32181390,1281.607,12.425,48.3769789,-97.7222304
0500000US38101,"Ward County, North Dakota",5213719152,111244414,2013.028,42.952,48.2166858,-101.5405369
0500000US38103,"Wells County, North Dakota",3290664846,51166900,1270.533,19.756,47.5808513,-99.6822135
0500000US38105,"Williams County, North Dakota",5380959359,181836635,2077.6,70.208,48.3557649,-103.5013332
0500000US39001,"Adams County, Ohio",1512221265,6250108,583.872,2.413,38.8344683,-83.4780816
0500000US39003,"Allen County, Ohio",1042587388,11152061,402.545,4.306,40.7716274,-84.1061032
0500000US39005,"Ashland County, Ohio",1095528196,9969109,422.986,3.849,40.843273,-82.2701271
0500000US39007,"Ashtabula County, Ohio",1819252261,1724330055,702.417,665.768,41.9066369,-80.7455916
0500000US39009,"Athens County, Ohio",1304429460,12364206,503.643,4.774,39.3327548,-82.0458853
0500000US39011,"Auglaize County, Ohio",1039590219,1339586,401.388,0.517,40.561309,-84.2240177
0500000US39013,"Belmont County, Ohio",1378201569,23693388,532.127,9.148,40.0176819,-80.9677268
0500000US39015,"Brown County, Ohio",1267911780,8879057,489.543,3.428,38.9313769,-83.8667723
0500000US39017,"Butler County, Ohio",1208270965,9195666,466.516,3.55,39.4397469,-84.5657341
0500000US39019,"Carroll County, Ohio",1022040910,11183048,394.612,4.318,40.5798841,-81.090787
0500000US39021,"Champaign County, Ohio",1111045221,2180178,428.977,0.842,40.1327753,-83.7676037
0500000US39023,"Clark County, Ohio",1025322040,14608569,395.879,5.64,39.9170315,-83.783676
0500000US39025,"Clermont County, Ohio",1172125418,19874908,452.56,7.674,39.0520537,-84.1494847
0500000US39027,"Clinton County, Ohio",1058609496,9329331,408.731,3.602,39.4166813,-83.8045826
0500000US39029,"Columbiana County, Ohio",1377658470,7277033,531.917,2.81,40.770073,-80.778455
0500000US39031,"Coshocton County, Ohio",1460521589,9127208,563.911,3.524,40.2967096,-81.9301092
0500000US39033,"Crawford County, Ohio",1040619655,2359514,401.786,0.911,40.8485244,-82.9247827
0500000US39035,"Cuyahoga County, Ohio",1184170000,2041734546,457.211,788.318,41.555037,-81.6049566
0500000US39037,"Darke County, Ohio",1549077538,4244898,598.102,1.639,40.1314669,-84.6211906
0500000US39039,"Defiance County, Ohio",1065623073,7100811,411.439,2.742,41.3216789,-84.4864334
0500000US39041,"Delaware County, Ohio",1147743708,36698376,443.146,14.169,40.2789411,-83.0074622
0500000US39043,"Erie County, Ohio",650833152,969939816,251.288,374.496,41.3941426,-82.5868354
0500000US39045,"Fairfield County, Ohio",1306299937,10869534,504.365,4.197,39.747694,-82.626685
0500000US39047,"Fayette County, Ohio",1052469885,1694038,406.361,0.654,39.5552462,-83.4618927
0500000US39049,"Franklin County, Ohio",1378966325,29013424,532.422,11.202,39.9698749,-83.0090858
0500000US39051,"Fulton County, Ohio",1050103237,4586248,405.447,1.771,41.5972639,-84.1242667
0500000US39053,"Gallia County, Ohio",1208305869,12087309,466.53,4.667,38.8170456,-82.3017463
0500000US39055,"Geauga County, Ohio",1037107805,20701156,400.43,7.993,41.4993217,-81.1735054
0500000US39057,"Greene County, Ohio",1071296931,6803805,413.63,2.627,39.6874785,-83.8948943
0500000US39059,"Guernsey County, Ohio",1352599522,15666081,522.242,6.049,40.0566648,-81.497875
0500000US39061,"Hamilton County, Ohio",1050120461,18612564,405.454,7.186,39.1969272,-84.5441868
0500000US39063,"Hancock County, Ohio",1376118085,6028216,531.322,2.328,41.000217,-83.6659471
0500000US39065,"Hardin County, Ohio",1218033117,630279,470.285,0.243,40.6604152,-83.6640773
0500000US39067,"Harrison County, Ohio",1042032638,21847163,402.331,8.435,40.2923175,-81.0915651
0500000US39069,"Henry County, Ohio",1077461417,9687647,416.01,3.74,41.3315843,-84.0688996
0500000US39071,"Highland County, Ohio",1432479979,12194983,553.084,4.709,39.1844221,-83.601359
0500000US39073,"Hocking County, Ohio",1091289821,5955974,421.349,2.3,39.4903424,-82.4834473
0500000US39075,"Holmes County, Ohio",1094566303,3694365,422.614,1.426,40.5655971,-81.9300012
0500000US39077,"Huron County, Ohio",1274903645,8628942,492.243,3.332,41.1450798,-82.594641
0500000US39079,"Jackson County, Ohio",1088598926,3167846,420.31,1.223,39.0134773,-82.614142
0500000US39081,"Jefferson County, Ohio",1057037102,7335056,408.124,2.832,40.3993836,-80.7635272
0500000US39083,"Knox County, Ohio",1361036418,10721050,525.499,4.139,40.4036198,-82.4223929
0500000US39085,"Lake County, Ohio",594129618,1942308103,229.395,749.929,41.7781416,-81.1973297
0500000US39087,"Lawrence County, Ohio",1174282178,10029914,453.393,3.873,38.6038659,-82.5171856
0500000US39089,"Licking County, Ohio",1767478814,12761091,682.427,4.927,40.0915047,-82.4834352
0500000US39091,"Logan County, Ohio",1187522538,21594566,458.505,8.338,40.3875532,-83.766343
0500000US39093,"Lorain County, Ohio",1270483154,1119495057,490.536,432.239,41.4388045,-82.179722
0500000US39095,"Lucas County, Ohio",879721651,663490729,339.662,256.175,41.6823213,-83.4689033
0500000US39097,"Madison County, Ohio",1208715705,2129636,466.688,0.822,39.8966098,-83.4008874
0500000US39099,"Mahoning County, Ohio",1065746923,35461887,411.487,13.692,41.0108798,-80.7703956
0500000US39101,"Marion County, Ohio",1045855303,908577,403.807,0.351,40.5880337,-83.1688034
0500000US39103,"Medina County, Ohio",1091571148,4196171,421.458,1.62,41.1161742,-81.8997641
0500000US39105,"Meigs County, Ohio",1113957874,7519818,430.102,2.903,39.0898068,-82.0283968
0500000US39107,"Mercer County, Ohio",1197732213,28431995,462.447,10.978,40.5353325,-84.6320588
0500000US39109,"Miami County, Ohio",1053040428,7924793,406.581,3.06,40.0533257,-84.2284135
0500000US39111,"Monroe County, Ohio",1180317743,4495411,455.723,1.736,39.7262526,-81.0909834
0500000US39113,"Montgomery County, Ohio",1194894573,7494894,461.351,2.894,39.7537357,-84.2905915
0500000US39115,"Morgan County, Ohio",1078538282,13868572,416.426,5.355,39.6249458,-81.8616967
0500000US39117,"Morrow County, Ohio",1051881045,2819351,406.134,1.089,40.5252659,-82.7977288
0500000US39119,"Muskingum County, Ohio",1721165826,20823924,664.546,8.04,39.9660457,-81.9435064
0500000US39121,"Noble County, Ohio",1030846430,16984489,398.012,6.558,39.7672317,-81.452493
0500000US39123,"Ottawa County, Ohio",659674516,855668003,254.702,330.375,41.5454953,-83.0126127
0500000US39125,"Paulding County, Ohio",1078561237,6245396,416.435,2.411,41.1189483,-84.5821249
0500000US39127,"Perry County, Ohio",1056544080,11790392,407.934,4.552,39.7431874,-82.2379525
0500000US39129,"Pickaway County, Ohio",1298084314,13880987,501.193,5.359,39.648947,-83.0528267
