".Saginaw County, Michigan","190,122","187,714"
".St. Clair County, Michigan","160,390","160,308"
".St. Joseph County, Michigan","60,940","61,171"
".Sanilac County, Michigan","40,614","40,293"
".Schoolcraft County, Michigan","8,050","8,178"
".Shiawassee County, Michigan","68,085","67,982"
".Tuscola County, Michigan","53,317","52,757"
".Van Buren County, Michigan","75,575","76,129"
".Washtenaw County, Michigan","372,258","373,875"
".Wayne County, Michigan","1,793,896","1,771,063"
".Wexford County, Michigan","33,667","34,460"
".Aitkin County, Minnesota","15,696","16,335"
".Anoka County, Minnesota","363,894","376,840"
".Becker County, Minnesota","35,182","35,444"
".Beltrami County, Minnesota","46,228","46,762"
".Benton County, Minnesota","41,377","41,881"
".Big Stone County, Minnesota","5,169","5,067"
".Blue Earth County, Minnesota","69,103","70,700"
".Brown County, Minnesota","25,915","25,710"
".Carlton County, Minnesota","36,190","36,745"
".Carver County, Minnesota","106,924","112,628"
".Cass County, Minnesota","30,084","31,442"
".Chippewa County, Minnesota","12,606","12,299"
".Chisago County, Minnesota","56,618","59,105"
".Clay County, Minnesota","65,329","66,848"
".Clearwater County, Minnesota","8,515","8,630"
".Cook County, Minnesota","5,602","5,571"
".Cottonwood County, Minnesota","11,516","11,338"
".Crow Wing County, Minnesota","66,123","68,642"
".Dakota County, Minnesota","439,880","453,156"
".Dodge County, Minnesota","20,864","21,242"
".Douglas County, Minnesota","38,998","39,933"
".Faribault County, Minnesota","13,917","13,886"
".Fillmore County, Minnesota","21,239","21,502"
".Freeborn County, Minnesota","30,885","30,314"
".Goodhue County, Minnesota","47,582","47,982"
".Grant County, Minnesota","6,070","6,109"
".Hennepin County, Minnesota","1,281,561","1,273,334"
".Houston County, Minnesota","18,817","18,352"
".Hubbard County, Minnesota","21,343","22,050"
".Isanti County, Minnesota","41,132","43,687"
".Itasca County, Minnesota","45,022","45,442"
".Jackson County, Minnesota","9,988","9,861"
".Kanabec County, Minnesota","16,032","16,608"
".Kandiyohi County, Minnesota","43,724","44,674"
".Kittson County, Minnesota","4,209","3,992"
".Koochiching County, Minnesota","12,065","11,594"
".Lac qui Parle County, Minnesota","6,719","6,636"
".Lake County, Minnesota","10,903","10,698"
".Lake of the Woods County, Minnesota","3,769","3,797"
".Le Sueur County, Minnesota","28,677","29,458"
".Lincoln County, Minnesota","5,655","5,564"
".Lyon County, Minnesota","25,521","25,577"
".McLeod County, Minnesota","36,764","36,780"
".Mahnomen County, Minnesota","5,419","5,296"
".Marshall County, Minnesota","9,048","8,771"
".Martin County, Minnesota","20,031","19,561"
".Meeker County, Minnesota","23,399","23,491"
".Mille Lacs County, Minnesota","26,462","27,577"
".Morrison County, Minnesota","34,013","34,520"
".Mower County, Minnesota","40,035","40,900"
".Murray County, Minnesota","8,168","8,044"
".Nicollet County, Minnesota","34,453","34,493"
".Nobles County, Minnesota","22,290","21,969"
".Norman County, Minnesota","6,442","6,284"
".Olmsted County, Minnesota","162,849","166,424"
".Otter Tail County, Minnesota","60,061","60,884"
".Pennington County, Minnesota","13,994","13,652"
".Pine County, Minnesota","28,881","30,319"
".Pipestone County, Minnesota","9,415","9,100"
".Polk County, Minnesota","31,188","30,413"
".Pope County, Minnesota","11,311","11,495"
".Ramsey County, Minnesota","552,345","542,015"
".Red Lake County, Minnesota","3,938","3,882"
".Redwood County, Minnesota","15,430","15,254"
".Renville County, Minnesota","14,716","14,453"
".Rice County, Minnesota","67,092","69,025"
".Rock County, Minnesota","9,703","9,525"
".Roseau County, Minnesota","15,336","15,265"
".St. Louis County, Minnesota","200,231","200,794"
".Scott County, Minnesota","150,919","157,206"
".Sherburne County, Minnesota","97,180","103,059"
".Sibley County, Minnesota","14,836","15,194"
".Stearns County, Minnesota","158,299","163,997"
".Steele County, Minnesota","37,402","37,434"
".Stevens County, Minnesota","9,672","9,819"
".Swift County, Minnesota","9,846","9,666"
".Todd County, Minnesota","25,262","25,955"
".Traverse County, Minnesota","3,363","3,134"
".Wabasha County, Minnesota","21,375","21,574"
".Wadena County, Minnesota","14,063","14,437"
".Waseca County, Minnesota","18,954","18,684"
".Washington County, Minnesota","267,557","283,960"
".Watonwan County, Minnesota","11,254","11,204"
".Wilkin County, Minnesota","6,508","6,268"
".Winona County, Minnesota","49,692","49,973"
".Wright County, Minnesota","141,335","154,593"
".Yellow Medicine County, Minnesota","9,518","9,373"
".Adams County, Mississippi","29,542","28,674"
".Alcorn County, Mississippi","34,743","34,228"
".Amite County, Mississippi","12,723","12,451"
".Attala County, Mississippi","17,882","17,222"
".Benton County, Mississippi","7,651","7,566"
".Bolivar County, Mississippi","30,986","28,395"
".Calhoun County, Mississippi","13,259","12,754"
".Carroll County, Mississippi","10,004","9,378"
".Chickasaw County, Mississippi","17,107","16,774"
".Choctaw County, Mississippi","8,245","8,091"
".Claiborne County, Mississippi","9,132","8,122"
".Clarke County, Mississippi","15,611","15,155"
".Clay County, Mississippi","18,632","18,213"
".Coahoma County, Mississippi","21,389","20,105"
".Copiah County, Mississippi","28,369","27,536"
".Covington County, Mississippi","18,339","18,015"
".DeSoto County, Mississippi","185,312","195,871"
".Forrest County, Mississippi","78,177","78,435"
".Franklin County, Mississippi","7,676","7,516"
".George County, Mississippi","24,349","25,880"
".Greene County, Mississippi","13,530","13,675"
".Grenada County, Mississippi","21,627","20,931"
".Hancock County, Mississippi","46,052","46,492"
".Harrison County, Mississippi","208,627","213,730"
".Hinds County, Mississippi","227,739","211,975"
".Holmes County, Mississippi","16,997","15,560"
".Humphreys County, Mississippi","7,789","7,121"
".Issaquena County, Mississippi","1,335","1,295"
".Itawamba County, Mississippi","23,861","24,198"
".Jackson County, Mississippi","143,246","147,002"
".Jasper County, Mississippi","16,368","15,799"
".Jefferson County, Mississippi","7,256","6,900"
".Jefferson Davis County, Mississippi","11,326","11,059"
".Jones County, Mississippi","67,251","65,837"
".Kemper County, Mississippi","8,987","8,562"
".Lafayette County, Mississippi","55,816","59,843"
".Lamar County, Mississippi","64,219","66,734"
".Lauderdale County, Mississippi","72,978","70,588"
".Lawrence County, Mississippi","12,015","11,672"
".Leake County, Mississippi","21,273","21,462"
".Lee County, Mississippi","83,346","83,012"
".Leflore County, Mississippi","28,493","26,157"
".Lincoln County, Mississippi","34,922","34,956"
".Lowndes County, Mississippi","58,884","57,210"
".Madison County, Mississippi","109,130","114,247"
".Marion County, Mississippi","24,439","24,008"
".Marshall County, Mississippi","33,753","34,374"
".Monroe County, Mississippi","34,172","33,483"
".Montgomery County, Mississippi","9,818","9,411"
".Neshoba County, Mississippi","29,097","28,973"
".Newton County, Mississippi","21,290","21,063"
".Noxubee County, Mississippi","10,276","9,825"
".Oktibbeha County, Mississippi","51,782","51,965"
".Panola County, Mississippi","33,203","32,764"
".Pearl River County, Mississippi","56,147","59,030"
".Perry County, Mississippi","11,512","11,406"
".Pike County, Mississippi","40,325","38,980"
".Pontotoc County, Mississippi","31,189","32,014"
".Prentiss County, Mississippi","25,007","25,489"
".Quitman County, Mississippi","6,171","5,542"
".Rankin County, Mississippi","157,031","160,573"
".Scott County, Mississippi","27,993","27,666"
".Sharkey County, Mississippi","3,803","3,234"
".Simpson County, Mississippi","25,944","25,597"
".Smith County, Mississippi","14,219","14,051"
".Stone County, Mississippi","18,331","19,569"
".Sunflower County, Mississippi","25,816","23,029"
".Tallahatchie County, Mississippi","12,711","10,921"
".Tate County, Mississippi","28,064","28,551"
".Tippah County, Mississippi","21,812","21,423"
".Tishomingo County, Mississippi","18,860","18,553"
".Tunica County, Mississippi","9,787","9,157"
".Union County, Mississippi","27,781","28,363"
".Walthall County, Mississippi","13,885","13,839"
".Warren County, Mississippi","44,719","42,105"
".Washington County, Mississippi","44,928","41,181"
".Wayne County, Mississippi","19,776","19,749"
".Webster County, Mississippi","9,924","10,039"
".Wilkinson County, Mississippi","8,585","7,820"
".Winston County, Mississippi","17,710","17,418"
".Yalobusha County, Mississippi","12,478","12,458"
".Yazoo County, Mississippi","26,745","23,024"
".Adair County, Missouri","25,316","25,660"
".Andrew County, Missouri","18,130","18,091"
".Atchison County, Missouri","5,302","5,139"
".Audrain County, Missouri","24,960","24,304"
".Barry County, Missouri","34,529","35,618"
".Barton County, Missouri","11,638","11,717"
".Bates County, Missouri","16,037","16,394"
".Benton County, Missouri","19,394","20,614"
".Bollinger County, Missouri","10,567","10,610"
".Boone County, Missouri","183,608","192,154"
".Buchanan County, Missouri","84,794","83,574"
".Butler County, Missouri","42,128","41,814"
".Caldwell County, Missouri","8,810","9,000"
".Callaway County, Missouri","44,290","45,126"
".Camden County, Missouri","42,745","44,135"
".Cape Girardeau County, Missouri","81,710","83,658"
".Carroll County, Missouri","8,493","8,414"
".Carter County, Missouri","5,203","5,359"
".Cass County, Missouri","107,820","113,873"
".Cedar County, Missouri","14,188","15,023"
".Chariton County, Missouri","7,414","7,397"
".Christian County, Missouri","88,846","96,045"
".Clark County, Missouri","6,635","6,623"
".Clay County, Missouri","253,327","263,370"
".Clinton County, Missouri","21,182","21,721"
".Cole County, Missouri","77,273","77,625"
".Cooper County, Missouri","17,103","17,122"
".Crawford County, Missouri","23,054","22,808"
".Dade County, Missouri","7,570","7,622"
".Dallas County, Missouri","17,069","17,877"
".Daviess County, Missouri","8,434","8,541"
".DeKalb County, Missouri","11,031","9,884"
".Dent County, Missouri","14,416","14,721"
".Douglas County, Missouri","11,569","12,290"
".Dunklin County, Missouri","28,283","27,002"
".Franklin County, Missouri","104,688","107,256"
".Gasconade County, Missouri","14,793","14,655"
".Gentry County, Missouri","6,166","6,298"
".Greene County, Missouri","298,909","307,942"
".Grundy County, Missouri","9,808","9,766"
".Harrison County, Missouri","8,157","8,186"
".Henry County, Missouri","21,951","22,575"
".Hickory County, Missouri","8,273","8,766"
".Holt County, Missouri","4,233","4,241"
".Howard County, Missouri","10,154","10,150"
".Howell County, Missouri","39,754","40,762"
".Iron County, Missouri","9,535","9,420"
".Jackson County, Missouri","717,214","727,362"
".Jasper County, Missouri","122,750","126,479"
".Jefferson County, Missouri","226,569","231,888"
".Johnson County, Missouri","54,012","55,880"
".Knox County, Missouri","3,742","3,740"
".Laclede County, Missouri","36,038","36,738"
".Lafayette County, Missouri","32,977","33,511"
".Lawrence County, Missouri","38,004","39,151"
".Lewis County, Missouri","10,036","9,852"
".Lincoln County, Missouri","59,577","65,888"
".Linn County, Missouri","11,873","11,910"
".Livingston County, Missouri","14,560","14,658"
".McDonald County, Missouri","23,298","24,054"
".Macon County, Missouri","15,210","15,177"
".Madison County, Missouri","12,625","12,852"
".Maries County, Missouri","8,427","8,506"
".Marion County, Missouri","28,533","28,425"
".Mercer County, Missouri","3,535","3,452"
".Miller County, Missouri","24,729","25,668"
".Mississippi County, Missouri","12,569","11,750"
".Moniteau County, Missouri","15,473","15,294"
".Monroe County, Missouri","8,668","8,890"
".Montgomery County, Missouri","11,316","11,511"
".Morgan County, Missouri","21,007","22,399"
".New Madrid County, Missouri","16,429","15,212"
".Newton County, Missouri","58,650","61,519"
".Nodaway County, Missouri","21,232","20,503"
".Oregon County, Missouri","8,638","8,699"
".Osage County, Missouri","13,270","13,478"
".Ozark County, Missouri","8,554","9,090"
".Pemiscot County, Missouri","15,663","14,407"
".Perry County, Missouri","18,954","19,100"
".Pettis County, Missouri","42,980","43,791"
".Phelps County, Missouri","44,638","45,672"
".Pike County, Missouri","17,587","17,961"
".Platte County, Missouri","106,725","113,207"
".Polk County, Missouri","31,522","33,070"
".Pulaski County, Missouri","53,959","53,964"
".Putnam County, Missouri","4,674","4,539"
".Ralls County, Missouri","10,351","10,499"
".Randolph County, Missouri","24,713","24,077"
".Ray County, Missouri","23,161","23,199"
".Reynolds County, Missouri","6,094","5,927"
".Ripley County, Missouri","10,676","10,715"
".St. Charles County, Missouri","405,265","423,726"
".St. Clair County, Missouri","9,282","9,848"
".Ste. Genevieve County, Missouri","18,479","18,546"
".St. Francois County, Missouri","66,919","67,503"
".St. Louis County, Missouri","1,004,501","992,929"
".Saline County, Missouri","23,334","23,325"
".Schuyler County, Missouri","4,033","4,069"
".Scotland County, Missouri","4,715","4,698"
".Scott County, Missouri","38,054","37,957"
".Shannon County, Missouri","7,033","7,275"
".Shelby County, Missouri","6,110","5,926"
".Stoddard County, Missouri","28,676","28,438"
".Stone County, Missouri","31,072","32,630"
".Sullivan County, Missouri","5,987","5,750"
".Taney County, Missouri","56,058","56,744"
".Texas County, Missouri","24,483","25,715"
".Vernon County, Missouri","19,712","19,787"
".Warren County, Missouri","35,535","38,478"
".Washington County, Missouri","23,517","23,583"
".Wayne County, Missouri","10,973","10,820"
".Webster County, Missouri","39,084","42,041"
".Worth County, Missouri","1,973","1,872"
".Wright County, Missouri","18,187","19,505"
".St. Louis city, Missouri","301,371","279,695"
".Beaverhead County, Montana","9,369","10,006"
".Big Horn County, Montana","13,125","12,796"
".Blaine County, Montana","7,040","6,903"
".Broadwater County, Montana","6,778","8,302"
".Carbon County, Montana","10,479","11,498"
".Carter County, Montana","1,414","1,399"
".Cascade County, Montana","84,411","84,523"
".Chouteau County, Montana","5,915","5,880"
".Custer County, Montana","11,866","11,964"
".Daniels County, Montana","1,656","1,625"
".Dawson County, Montana","8,942","8,731"
".Deer Lodge County, Montana","9,425","9,811"
".Fallon County, Montana","3,049","2,946"
".Fergus County, Montana","11,442","11,862"
".Flathead County, Montana","104,355","114,527"
".Gallatin County, Montana","118,962","126,984"
".Garfield County, Montana","1,170","1,181"
".Glacier County, Montana","13,775","13,503"
".Golden Valley County, Montana",824,863
".Granite County, Montana","3,304","3,602"
".Hill County, Montana","16,293","16,065"
".Jefferson County, Montana","12,082","13,304"
".Judith Basin County, Montana","2,019","2,111"
".Lake County, Montana","31,131","33,403"
".Lewis and Clark County, Montana","70,971","75,129"
".Liberty County, Montana","1,960","1,934"
".Lincoln County, Montana","19,680","22,184"
".McCone County, Montana","1,727","1,717"
".Madison County, Montana","8,625","9,753"
".Meagher County, Montana","1,928","2,065"
".Mineral County, Montana","4,531","5,195"
".Missoula County, Montana","117,928","122,546"
".Musselshell County, Montana","4,736","5,452"
".Park County, Montana","17,195","18,074"
".Petroleum County, Montana",497,525
".Phillips County, Montana","4,218","4,214"
".Pondera County, Montana","5,902","6,078"
".Powder River County, Montana","1,694","1,734"
".Powell County, Montana","6,941","7,120"
".Prairie County, Montana","1,090","1,112"
".Ravalli County, Montana","44,173","48,187"
".Richland County, Montana","11,493","11,028"
".Roosevelt County, Montana","10,798","10,197"
".Rosebud County, Montana","8,331","8,194"
".Sanders County, Montana","12,400","13,895"
".Sheridan County, Montana","3,542","3,448"
".Silver Bow County, Montana","35,130","36,134"
".Stillwater County, Montana","8,963","9,450"
".Sweet Grass County, Montana","3,677","3,757"
".Teton County, Montana","6,227","6,444"
".Toole County, Montana","4,969","5,153"
".Treasure County, Montana",759,739
".Valley County, Montana","7,580","7,434"
".Wheatland County, Montana","2,066","2,058"
".Wibaux County, Montana",937,911
".Yellowstone County, Montana","164,722","171,583"
".Adams County, Nebraska","31,197","31,196"
".Antelope County, Nebraska","6,292","6,358"
".Arthur County, Nebraska",433,423
".Banner County, Nebraska",675,665
".Blaine County, Nebraska",429,454
".Boone County, Nebraska","5,374","5,354"
".Box Butte County, Nebraska","10,833","10,703"
".Boyd County, Nebraska","1,811","1,700"
".Brown County, Nebraska","2,902","2,877"
".Buffalo County, Nebraska","50,092","51,156"
".Burt County, Nebraska","6,729","6,727"
".Butler County, Nebraska","8,370","8,439"
".Cass County, Nebraska","26,600","27,492"
".Cedar County, Nebraska","8,378","8,262"
".Chase County, Nebraska","3,896","3,764"
".Cherry County, Nebraska","5,458","5,558"
".Cheyenne County, Nebraska","9,467","9,602"
".Clay County, Nebraska","6,109","6,103"
".Colfax County, Nebraska","10,579","10,826"
".Cuming County, Nebraska","9,012","8,952"
".Custer County, Nebraska","10,540","10,487"
".Dakota County, Nebraska","21,586","21,335"
".Dawes County, Nebraska","8,199","8,003"
".Dawson County, Nebraska","24,105","24,554"
".Deuel County, Nebraska","1,839","1,892"
".Dixon County, Nebraska","5,601","5,526"
".Dodge County, Nebraska","37,175","37,884"
".Douglas County, Nebraska","584,526","601,158"
".Dundy County, Nebraska","1,654","1,581"
".Fillmore County, Nebraska","5,554","5,512"
".Franklin County, Nebraska","2,890","2,817"
".Frontier County, Nebraska","2,517","2,536"
".Furnas County, Nebraska","4,638","4,468"
".Gage County, Nebraska","21,702","21,687"
".Garden County, Nebraska","1,874","1,804"
".Garfield County, Nebraska","1,813","1,707"
".Gosper County, Nebraska","1,894","1,808"
".Grant County, Nebraska",614,573
".Greeley County, Nebraska","2,189","2,197"
".Hall County, Nebraska","62,900","62,869"
".Hamilton County, Nebraska","9,426","9,564"
".Harlan County, Nebraska","3,073","3,018"
".Hayes County, Nebraska",852,846
".Hitchcock County, Nebraska","2,615","2,460"
".Holt County, Nebraska","10,128","10,120"
".Hooker County, Nebraska",711,698
".Howard County, Nebraska","6,473","6,572"
".Jefferson County, Nebraska","7,240","7,136"
".Johnson County, Nebraska","5,288","5,219"
".Kearney County, Nebraska","6,686","6,749"
".Keith County, Nebraska","8,331","8,148"
".Keya Paha County, Nebraska",769,819
".Kimball County, Nebraska","3,435","3,305"
".Knox County, Nebraska","8,401","8,306"
".Lancaster County, Nebraska","322,608","332,857"
".Lincoln County, Nebraska","34,676","33,319"
".Logan County, Nebraska",721,694
".Loup County, Nebraska",605,582
".McPherson County, Nebraska",399,376
".Madison County, Nebraska","35,588","35,579"
".Merrick County, Nebraska","7,663","7,837"
".Morrill County, Nebraska","4,559","4,485"
".Nance County, Nebraska","3,380","3,262"
".Nemaha County, Nebraska","7,075","7,046"
".Nuckolls County, Nebraska","4,095","4,094"
".Otoe County, Nebraska","15,912","16,591"
".Pawnee County, Nebraska","2,550","2,521"
".Perkins County, Nebraska","2,859","2,779"
".Phelps County, Nebraska","8,968","9,042"
".Pierce County, Nebraska","7,318","7,334"
".Platte County, Nebraska","34,298","35,499"
".Polk County, Nebraska","5,214","5,269"
".Red Willow County, Nebraska","10,702","10,409"
".Richardson County, Nebraska","7,870","7,666"
".Rock County, Nebraska","1,263","1,241"
".Saline County, Nebraska","14,762","14,740"
".Sarpy County, Nebraska","190,603","204,828"
".Saunders County, Nebraska","22,277","23,406"
".Scotts Bluff County, Nebraska","36,091","35,734"
".Seward County, Nebraska","17,602","17,769"
".Sheridan County, Nebraska","5,133","4,927"
".Sherman County, Nebraska","2,956","2,949"
".Sioux County, Nebraska","1,132","1,099"
".Stanton County, Nebraska","5,843","5,756"
".Thayer County, Nebraska","5,036","4,870"
".Thomas County, Nebraska",672,634
".Thurston County, Nebraska","6,774","6,637"
".Valley County, Nebraska","4,058","4,032"
".Washington County, Nebraska","20,860","21,254"
".Wayne County, Nebraska","9,703","9,870"
".Webster County, Nebraska","3,398","3,326"
".Wheeler County, Nebraska",772,808
".York County, Nebraska","14,127","14,375"
".Churchill County, Nevada","25,522","26,033"
".Clark County, Nevada","2,266,452","2,398,871"
".Douglas County, Nevada","49,483","49,564"
".Elko County, Nevada","53,703","54,363"
".Esmeralda County, Nevada",731,720
".Eureka County, Nevada","1,853","1,877"
".Humboldt County, Nevada","17,283","17,116"
".Lander County, Nevada","5,732","5,785"
".Lincoln County, Nevada","4,501","4,345"
".Lyon County, Nevada","59,235","63,718"
".Mineral County, Nevada","4,552","4,475"
".Nye County, Nevada","51,590","55,990"
".Pershing County, Nevada","6,648","6,536"
".Storey County, Nevada","4,099","4,112"
".Washoe County, Nevada","486,491","507,280"
".White Pine County, Nevada","9,078","8,534"
".Carson City, Nevada","58,642","58,148"
".Belknap County, New Hampshire","63,704","65,257"
".Carroll County, New Hampshire","50,099","52,580"
".Cheshire County, New Hampshire","76,449","78,078"
".Coos County, New Hampshire","31,259","31,094"
".Grafton County, New Hampshire","91,119","93,045"
".Hillsborough County, New Hampshire","422,944","430,462"
".Merrimack County, New Hampshire","153,805","157,869"
".Rockingham County, New Hampshire","314,213","322,433"
".Strafford County, New Hampshire","130,897","134,202"
".Sullivan County, New Hampshire","43,057","44,012"
".Atlantic County, New Jersey","274,533","279,114"
".Bergen County, New Jersey","955,721","978,641"
".Burlington County, New Jersey","461,856","475,515"
".Camden County, New Jersey","523,504","533,988"
".Cape May County, New Jersey","95,269","93,875"
".Cumberland County, New Jersey","154,152","155,678"
".Essex County, New Jersey","862,769","881,527"
".Gloucester County, New Jersey","302,270","311,783"
".Hudson County, New Jersey","724,855","736,185"
".Hunterdon County, New Jersey","128,954","131,708"
".Mercer County, New Jersey","387,333","392,138"
".Middlesex County, New Jersey","863,201","890,119"
".Monmouth County, New Jersey","643,522","647,520"
".Morris County, New Jersey","509,294","523,053"
".Ocean County, New Jersey","637,300","666,434"
".Passaic County, New Jersey","525,066","526,597"
".Salem County, New Jersey","64,830","65,874"
".Somerset County, New Jersey","345,362","357,467"
".Sussex County, New Jersey","144,228","147,444"
".Union County, New Jersey","575,360","594,160"
".Warren County, New Jersey","109,635","112,031"
".Bernalillo County, New Mexico","676,446","671,747"
".Catron County, New Mexico","3,580","3,795"
".Chaves County, New Mexico","65,156","63,697"
".Cibola County, New Mexico","27,052","26,686"
".Colfax County, New Mexico","12,383","12,307"
".Curry County, New Mexico","48,431","47,156"
".De Baca County, New Mexico","1,697","1,657"
".Doña Ana County, New Mexico","219,566","229,366"
".Eddy County, New Mexico","62,320","61,436"
".Grant County, New Mexico","28,198","27,541"
".Guadalupe County, New Mexico","4,454","4,385"
".Harding County, New Mexico",654,635
".Hidalgo County, New Mexico","4,177","3,966"
".Lea County, New Mexico","74,457","75,151"
".Lincoln County, New Mexico","20,262","20,025"
".Los Alamos County, New Mexico","19,422","19,675"
".Luna County, New Mexico","25,422","25,878"
".McKinley County, New Mexico","72,897","68,945"
".Mora County, New Mexico","4,185","4,096"
".Otero County, New Mexico","67,836","69,711"
".Quay County, New Mexico","8,740","8,403"
".Rio Arriba County, New Mexico","40,355","39,955"
".Roosevelt County, New Mexico","19,193","18,713"
".Sandoval County, New Mexico","148,839","157,757"
".San Juan County, New Mexico","121,671","120,817"
".San Miguel County, New Mexico","27,200","26,428"
".Santa Fe County, New Mexico","154,826","157,765"
".Sierra County, New Mexico","11,576","11,389"
".Socorro County, New Mexico","16,601","15,967"
".Taos County, New Mexico","34,491","34,482"
".Torrance County, New Mexico","15,047","15,986"
".Union County, New Mexico","4,084","3,926"
".Valencia County, New Mexico","76,337","80,813"
".Albany County, New York","314,838","319,964"
".Allegany County, New York","46,477","47,299"
".Bronx County, New York","1,472,645","1,384,724"
".Broome County, New York","198,685","196,397"
".Cattaraugus County, New York","77,042","75,475"
".Cayuga County, New York","76,249","74,567"
".Chautauqua County, New York","127,647","124,105"
".Chemung County, New York","84,152","81,115"
".Chenango County, New York","47,229","45,776"
".Clinton County, New York","79,843","77,871"
".Columbia County, New York","61,571","60,299"
".Cortland County, New York","46,808","45,945"
".Delaware County, New York","44,310","44,191"
".Dutchess County, New York","297,023","299,963"
".Erie County, New York","954,208","950,602"
".Essex County, New York","37,379","36,744"
".Franklin County, New York","47,559","47,086"
".Fulton County, New York","53,337","52,073"
".Genesee County, New York","58,393","57,604"
".Greene County, New York","47,932","46,903"
".Hamilton County, New York","5,095","5,082"
".Herkimer County, New York","60,140","59,585"
".Jefferson County, New York","116,716","113,140"
".Kings County, New York","2,736,296","2,617,631"
".Lewis County, New York","26,582","26,570"
".Livingston County, New York","61,836","61,561"
".Madison County, New York","68,031","67,072"
".Monroe County, New York","759,348","752,202"
".Montgomery County, New York","49,528","49,648"
".Nassau County, New York","1,395,805","1,392,438"
".New York County, New York","1,694,978","1,660,664"
".Niagara County, New York","212,662","209,570"
".Oneida County, New York","232,121","228,347"
".Onondaga County, New York","476,523","469,812"
".Ontario County, New York","112,465","113,012"
".Orange County, New York","401,318","411,767"
".Orleans County, New York","40,413","39,686"
".Oswego County, New York","117,542","118,305"
".Otsego County, New York","58,515","60,524"
".Putnam County, New York","97,674","98,409"
".Queens County, New York","2,405,424","2,316,841"
".Rensselaer County, New York","161,130","160,749"
".Richmond County, New York","496,251","498,212"
".Rockland County, New York","338,329","348,144"
".St. Lawrence County, New York","108,512","106,198"
".Saratoga County, New York","235,507","240,360"
".Schenectady County, New York","158,045","162,261"
".Schoharie County, New York","29,726","30,151"
".Schuyler County, New York","17,890","17,121"
".Seneca County, New York","33,806","32,650"
".Steuben County, New York","93,576","92,015"
".Suffolk County, New York","1,525,913","1,535,909"
".Sullivan County, New York","78,619","80,450"
".Tioga County, New York","48,458","47,574"
".Tompkins County, New York","105,734","105,602"
".Ulster County, New York","181,833","182,977"
".Warren County, New York","65,733","65,288"
".Washington County, New York","61,302","59,839"
".Wayne County, New York","91,293","90,757"
".Westchester County, New York","1,004,465","1,006,447"
".Wyoming County, New York","40,545","39,588"
".Yates County, New York","24,766","24,387"
".Alamance County, North Carolina","171,476","183,040"
".Alexander County, North Carolina","36,443","36,693"
".Alleghany County, North Carolina","10,877","11,379"
".Anson County, North Carolina","22,050","22,432"
".Ashe County, North Carolina","26,586","27,266"
".Avery County, North Carolina","17,814","17,811"
".Beaufort County, North Carolina","44,651","44,576"
".Bertie County, North Carolina","17,929","16,939"
".Bladen County, North Carolina","29,615","29,777"
".Brunswick County, North Carolina","136,689","167,112"
".Buncombe County, North Carolina","269,425","279,210"
".Burke County, North Carolina","87,556","88,545"
".Cabarrus County, North Carolina","225,797","244,925"
".Caldwell County, North Carolina","80,673","80,739"
".Camden County, North Carolina","10,356","11,184"
".Carteret County, North Carolina","67,687","70,259"
".Caswell County, North Carolina","22,739","22,363"
".Catawba County, North Carolina","160,609","167,054"
".Chatham County, North Carolina","76,255","83,874"
".Cherokee County, North Carolina","28,774","30,373"
".Chowan County, North Carolina","13,709","13,891"
".Clay County, North Carolina","11,087","12,042"
".Cleveland County, North Carolina","99,527","102,194"
".Columbus County, North Carolina","50,625","50,054"
".Craven County, North Carolina","100,731","104,167"
".Cumberland County, North Carolina","334,730","338,430"
".Currituck County, North Carolina","28,102","32,278"
".Dare County, North Carolina","36,912","38,183"
".Davidson County, North Carolina","168,925","177,809"
".Davie County, North Carolina","42,709","45,383"
".Duplin County, North Carolina","48,709","50,539"
".Durham County, North Carolina","324,863","343,628"
".Edgecombe County, North Carolina","48,891","49,124"
".Forsyth County, North Carolina","382,606","398,143"
".Franklin County, North Carolina","68,622","79,771"
".Gaston County, North Carolina","227,944","242,010"
".Gates County, North Carolina","10,476","10,299"
".Graham County, North Carolina","8,030","8,179"
".Granville County, North Carolina","61,006","61,544"
".Greene County, North Carolina","20,447","20,671"
".Guilford County, North Carolina","541,242","558,816"
".Halifax County, North Carolina","48,622","46,992"
".Harnett County, North Carolina","133,556","146,096"
".Haywood County, North Carolina","62,087","63,048"
".Henderson County, North Carolina","116,304","120,771"
".Hertford County, North Carolina","21,553","19,169"
".Hoke County, North Carolina","52,082","55,382"
".Hyde County, North Carolina","4,589","4,583"
".Iredell County, North Carolina","186,688","206,361"
".Jackson County, North Carolina","43,110","45,281"
".Johnston County, North Carolina","216,001","249,794"
".Jones County, North Carolina","9,170","9,462"
".Lee County, North Carolina","63,286","68,537"
".Lenoir County, North Carolina","55,126","55,332"
".Lincoln County, North Carolina","86,812","97,611"
".McDowell County, North Carolina","44,583","45,269"
".Macon County, North Carolina","37,016","38,717"
".Madison County, North Carolina","21,198","22,352"
".Martin County, North Carolina","22,038","21,523"
".Mecklenburg County, North Carolina","1,115,535","1,206,285"
".Mitchell County, North Carolina","14,896","15,030"
".Montgomery County, North Carolina","25,747","26,364"
".Moore County, North Carolina","99,741","108,417"
".Nash County, North Carolina","94,964","97,990"
".New Hanover County, North Carolina","225,704","243,333"
".Northampton County, North Carolina","17,474","16,580"
".Onslow County, North Carolina","204,588","212,954"
